0	0
1	19
2	30
3	37
4	42
5	45
6	48
7	50
8	52
9	53
10	54
11	55
12	56
13	57
14	57
15	58
16	58
17	59
18	59
19	60
20	60
21	61
22	61
23	62
24	62
25	62
26	63
27	63
28	64
29	64
30	64
31	65
32	65
33	65
34	65
35	66
36	66
37	66
38	67
39	67
40	67
41	67
42	68
43	68
44	68
45	68
46	69
47	69
48	69
49	69
50	70
51	70
52	70
53	70
54	71
55	71
56	71
57	71
58	71
59	72
60	72
61	72
62	72
63	72
64	73
65	73
66	73
67	73
68	73
69	74
70	74
71	74
72	74
73	75
74	75
75	75
76	75
77	75
78	76
79	76
80	76
81	76
82	76
83	77
84	77
85	77
86	77
87	77
88	78
89	78
90	78
91	78
92	78
93	79
94	79
95	79
96	79
97	79
98	80
99	80
100	80
101	80
102	80
103	81
104	81
105	81
106	81
107	81
108	82
109	82
110	82
111	82
112	83
113	83
114	83
115	83
116	83
117	84
118	84
119	84
120	84
121	85
122	85
123	85
124	85
125	85
126	86
127	86
128	86
129	86
130	87
131	87
132	87
133	87
134	88
135	88
136	88
137	88
138	89
139	89
140	89
141	89
142	90
143	90
144	90
145	90
146	91
147	91
148	91
149	92
150	92
151	92
152	93
153	93
154	93
155	94
156	94
157	94
158	95
159	95
160	96
161	96
162	97
163	97
164	97
165	98
166	98
167	99
168	99
169	100
170	100
171	101
172	102
173	102
174	103
175	104
176	105
177	106
178	107
179	108
180	109
181	110
182	111
183	112
184	113
185	114
186	115
187	116
188	117
189	119
190	120
191	121
192	122
193	124
194	125
195	126
196	127
197	129
198	130
199	132
200	134
201	135
202	137
203	139
204	140
205	142
206	143
207	144
208	146
209	147
210	149
211	150
212	151
213	153
214	154
215	156
216	158
217	159
218	161
219	163
220	165
221	167
222	169
223	170
224	172
225	174
226	176
227	179
228	181
229	183
230	185
231	187
232	189
233	192
234	194
235	196
236	199
237	201
238	204
239	206
240	208
241	211
242	213
243	215
244	217
245	220
246	222
247	224
248	226
249	228
250	231
251	233
252	236
253	239
254	244
255	0
